time,N,ts,lat,lng,alt,speed,gps_v_accuracy,gps_h_accuracy,acc_ts,acc_x,acc_y,acc_z
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.1738,24.80174,0,4,0,0,0,0.0,0,-1.0
0,0,0,60.1738,24.80174,0,4,0,0,0,0.4,0,-0.9
0,0,0,60.17378000000001,24.80159,0,8,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.0,0,-1.0
0,0,0,60.173759999999994,24.80149,0,5,0,0,0,0.24,0,-0.89
0,0,0,60.173761600000006,24.8014866,0,8,0,0,0,0.0,0,-1.0
